0.456a5=g+0.456a4=u-0.453a5=p-0.453a4=y-0.182a10...,0.465a4=l+0.465a5=gg+0.358a7=o+0.333a15-0.282a13=g...,'0.322a7=v-0.274a3-0.257a11-0.252a8+0.24 a10...','-0.524a7=ff-0.506a6=ff-0.248a9+0.213a7=v+0.2  a8...',0.374a13=s+0.337a7=bb-0.337a13=g+0.288a2-0.283a7=v...,0.448a7=j+0.431a6=j-0.313a7=v+0.283a6=i+0.262a7=h...,-0.443a7=j-0.439a6=j-0.38a6=e-0.321a7=z-0.221a7=dd...,-0.364a6=e+0.345a13=s-0.332a7=dd-0.32a13=g-0.255a6=i...,-0.653a7=n-0.653a6=r+0.209a6=i+0.187a7=bb-0.111a13=s...,0.481a7=h-0.35a7=bb+0.267a7=dd-0.259a6=i+0.237a6=q...,0.682a6=c+0.383a13=p-0.292a12-0.269a6=w-0.203a6=m...,'0.482a6=q+0.408a1+0.34 a6=aa-0.303a6=w-0.268a14...',0.378a6=d-0.346a7=dd+0.338a10+0.298a6=k-0.283a6=m...,-0.617a6=x+0.403a6=cc-0.374a6=aa+0.326a6=k-0.214a14...,-0.623a6=cc-0.476a6=aa+0.391a6=w+0.343a6=q+0.182a6=k...,-0.706a6=k+0.536a6=d+0.328a6=w-0.184a6=m-0.112a2...,0.528a6=w-0.452a12-0.344a6=d-0.262a6=m-0.238a14...,0.404a7=dd-0.376a7=z+0.354a6=d+0.289a6=k-0.234a14...,0.488a12-0.443a6=m+0.264a6=c+0.255a7=dd+0.254a6=aa...,-0.492a6=m+0.363a14-0.258a7=h+0.256a6=d+0.243a11...,-0.54a13=p+0.336a7=z-0.306a2-0.285a7=dd+0.248a6=c...,0.382a6=x+0.334a6=cc-0.32a14-0.311a6=aa+0.291a12...,-0.413a6=q+0.411a1+0.353a12-0.274a8+0.225a6=m...,'0.39 a13=p-0.381a1-0.365a15+0.26 a9-0.253a2...','-0.486a3+0.365a1-0.277a12+0.26 a8-0.252a15...','0.58 a3+0.499a14+0.318a9+0.313a1-0.177a12...','0.497a7=o-0.398a7=bb+0.33 a9+0.293a6=i+0.269a11...',0.475a8+0.419a15-0.37a7=n-0.339a2+0.302a6=r...,-0.5a9+0.483a6=i-0.409a7=bb+0.191a6=r-0.18a8...,result
0.648158,0.230798,1.729922,-0.482632,-1.413708,-0.021023,0.106335,-0.760409,-0.027701,0.955207,-0.002708,1.009359,-0.442105,0.668081,0.838699,0.170792,-0.313552,-0.739458,-1.16702,-0.042022,0.286495,0.001231,-1.904153,0.602612,-0.447281,-0.51106,0.232991,0.321059,-0.556031,rejected
0.771558,-0.146223,0.453676,-0.045818,-0.179284,0.908292,0.714579,-0.406529,-0.024058,1.228702,2.300821,-0.897491,0.32279,-0.05287,-0.327302,0.111467,0.232485,-0.225456,0.066465,-1.318056,0.463309,-1.450713,0.035277,-0.377342,0.03236,-0.614766,-0.319957,-0.394565,0.847663,rejected
-3.900099,-0.56209,0.526748,0.544177,-0.656198,-0.094224,0.037624,-0.253457,0.237901,0.435056,-0.931482,0.470791,1.098672,1.150818,1.045816,-2.611126,-0.843192,0.256356,0.979283,1.110494,-0.099266,0.629512,0.725489,-0.564132,0.723088,0.82388,-0.180323,0.135967,-0.411874,rejected
0.265419,0.32907,2.008617,-0.489422,-1.127438,-0.482461,-0.213782,-0.98684,-0.073749,-0.350321,1.915505,-0.571794,0.124726,0.361246,-0.289412,0.126902,-0.02243,0.227771,-0.28418,-0.820618,1.264272,-0.106158,-0.292165,-0.122237,0.136993,-0.592528,0.218336,0.485113,-0.263495,approved
0.319085,0.313808,1.658003,-0.168645,-0.34723,-0.287586,0.185458,-0.724194,-0.022577,0.240586,-0.992046,-0.790688,1.739001,1.317289,0.772018,-2.762441,-0.65581,0.72789,0.675899,0.322377,0.035925,0.291616,-0.118333,0.27547,-0.230887,0.147728,-0.035085,-0.013841,-0.283031,rejected
-3.800381,-0.383065,0.828795,1.239564,0.4081,-0.219126,0.360446,-0.114257,0.051777,0.104975,-1.324652,-0.467053,1.942508,0.689495,-0.154411,2.642012,-2.951438,0.69223,-0.849794,1.617969,-0.764345,-0.612367,-0.210065,0.089992,0.686414,0.29029,0.262723,0.267835,0.025517,rejected
0.80215,0.239085,0.303039,-0.15955,1.859696,1.906834,1.73743,-1.025277,0.945275,0.03159,-0.797922,-1.688058,0.534925,-3.049282,0.255028,-0.372899,-0.651496,0.243344,0.011861,1.43919,0.654621,1.172988,-1.266383,-0.084259,0.044633,-0.089067,-0.871946,-1.070653,-2.381995,rejected
-4.124137,-0.559641,0.910056,0.48838,-0.748276,-0.625848,-0.018891,-0.564112,0.136866,0.33933,-0.174496,-0.014643,1.019125,1.438082,0.65839,-2.621078,0.462771,1.101602,-0.475695,0.578369,0.112192,-0.228157,-0.472446,0.178134,0.344559,-0.014463,-0.236073,0.288122,-0.254096,rejected
-2.769905,-1.292575,-1.595601,1.467453,-0.122859,1.079279,1.18022,0.549064,-0.07976,1.819966,-0.050268,0.898537,-0.569305,0.562888,1.423886,0.429611,-1.093194,-1.240341,-0.038305,-0.251376,-0.43388,-0.705859,-0.691899,1.621765,-0.63377,0.125345,0.782776,0.422718,-0.824886,rejected
0.734056,0.110961,1.600342,0.126642,-1.367833,-0.629252,0.142547,-0.582357,0.272821,-0.243267,-1.161285,-1.998594,-0.868985,0.145284,1.252714,0.881419,1.642788,-0.592572,-0.248978,0.574116,0.00137,-1.153395,-0.034631,0.395449,0.529445,0.581983,0.244804,0.150193,-0.331508,rejected
1.062943,0.058961,0.130445,-0.001781,0.783477,1.009265,0.883809,-1.143196,0.498672,-1.699499,1.391401,-0.465296,-0.669468,0.064687,0.067992,0.286433,-0.700618,0.844579,1.022656,-0.214005,1.319944,-0.633076,0.371511,0.686557,-1.1663,0.487764,-1.39034,-0.472621,-1.942898,rejected
0.612456,0.261638,1.295994,-0.852272,-0.915504,-0.348515,-0.482123,-0.655728,0.18705,-0.338188,1.68832,0.107634,0.376374,-0.114527,-0.110821,-0.02674,-0.434734,-0.473922,0.156397,-0.150563,0.765482,0.342919,0.048821,-1.390991,0.860889,1.054375,0.271351,-0.285508,-0.109923,rejected
0.911885,-0.109626,0.260518,0.250573,-0.08251,1.06182,1.102859,-0.253775,-0.056916,0.976823,1.537197,-1.65848,-0.18174,-0.048865,0.151239,0.014927,-1.182913,-0.528484,0.884127,-0.522113,0.555536,-1.435263,0.949103,0.742836,-0.309746,0.247631,0.777963,-0.184065,-0.10424,rejected
0.788993,0.264396,1.363729,0.091529,0.15257,0.952254,1.118127,-1.344403,0.80665,-0.989965,-0.980778,-0.416486,-0.857065,0.16977,0.334408,-0.162211,-0.560373,-0.1482,-0.205156,0.757396,0.562971,0.485828,0.461058,1.258187,-0.333154,0.178862,1.670174,1.073527,1.557394,rejected
-3.710919,-0.536714,-2.93482,-3.451503,0.041674,-1.871906,0.918767,0.933558,-0.158417,-0.456034,-0.051527,-0.304147,-0.590063,-0.251637,0.113828,0.299852,0.296257,0.699384,-0.421861,0.237785,0.194815,-0.395922,-0.251656,0.926655,-1.481345,0.794394,-0.13491,-0.144624,0.127976,rejected
0.942827,0.324625,1.404825,0.643878,0.109164,-0.547311,0.106925,0.659644,-0.177553,-0.440847,-1.793922,-1.182069,-1.522317,-0.825147,0.270567,-0.949207,-2.263127,-0.195149,-1.649325,-1.564187,0.23448,-0.104259,0.878248,0.927374,0.075861,1.391991,-0.165875,0.01307,-0.172343,rejected
-3.457727,-0.918577,0.035274,1.070803,-1.275798,-1.027953,-0.56157,-0.535763,0.417514,-0.636612,-0.576804,1.887739,0.654904,-1.517825,-1.856726,-0.059708,1.149581,0.300024,0.168151,-0.618377,-0.541019,-0.915334,-0.453231,0.544101,-0.952515,-0.175187,-0.580628,-0.335052,0.539787,rejected
0.3795,0.465831,1.796274,-0.766194,0.117585,0.66813,0.656679,-1.857176,0.813543,-0.822864,-0.129597,0.271541,-0.065053,0.372116,-0.067879,-0.088461,0.791492,0.158357,-1.312915,-0.056132,0.627998,0.702577,-0.249704,0.596575,-0.020016,0.097921,1.226292,0.930958,1.579856,rejected
-0.202431,1.788121,2.553866,-1.494588,1.67458,4.21214,-4.592523,2.92175,-1.483521,-0.491603,1.359087,-0.965004,0.232611,0.340693,-0.105703,0.456056,0.192065,0.221281,1.866963,-0.830169,1.076743,-0.281896,-0.043771,0.366464,-1.336127,-1.633873,1.094204,0.838767,-0.992591,approved
0.219009,3.797206,2.714031,-0.421243,-0.490782,-0.718413,-1.340039,0.162686,-0.290982,-0.092237,5.648121,-0.117896,0.104318,-1.184469,0.729696,-0.202923,0.172553,-1.822379,-0.344364,2.239334,-4.310928,2.501337,1.825625,2.596736,0.885417,0.753838,-2.001034,0.424262,0.255843,approved
0.658873,0.208115,1.698994,-0.473873,-1.423122,-0.045776,0.080977,-0.743369,-0.055147,0.931049,0.04291,1.072318,-0.408025,0.731103,0.828229,0.19986,-0.262998,-0.688844,-1.163968,-0.143884,0.322134,0.068013,-1.88328,0.634563,-0.379718,-0.62966,0.236004,0.455981,-0.626019,rejected
-3.842418,-0.461235,0.362883,0.869976,-0.880644,-0.285693,0.261598,-0.20599,0.303777,0.492713,-0.127175,-0.812088,-0.668082,1.874761,-2.670765,0.050593,0.744232,-0.969335,-1.389169,0.403158,-0.007817,1.479647,-0.562218,-0.457641,-0.439407,-0.11894,0.024478,0.080297,-0.696054,rejected
0.379093,1.894104,2.714449,0.004972,1.826679,-1.058946,-1.178668,1.576148,-0.827606,0.076177,2.010962,0.769707,0.233279,0.043527,-0.298777,0.533738,1.370787,0.783447,0.663164,-0.302879,1.378429,0.036067,-0.47725,-0.430593,-1.420534,0.85776,0.564374,0.241531,-0.269133,rejected
-3.649678,-0.380731,-0.29565,0.265227,2.238887,2.153804,1.709769,-2.143668,1.406322,-2.088004,-0.368551,1.079874,-0.52514,0.308533,0.355627,0.27307,0.281122,0.369395,-0.191465,0.037972,0.493395,0.757476,0.315305,0.92243,-0.917427,0.189381,-0.605798,0.101695,-0.231811,rejected
-0.052983,0.732301,-0.854146,-5.02088,0.134852,-1.413263,1.025715,0.1248,-0.326681,0.026351,0.028442,-0.874307,0.152477,0.056279,-0.209436,0.062395,0.098353,0.060402,-0.366941,-0.565388,0.069425,-0.154036,-0.532906,0.262332,-0.390756,-0.914597,0.019302,0.296235,-0.110766,rejected
0.707454,0.129011,0.300637,-0.537701,0.580226,0.61734,0.523909,-0.575967,-0.125781,1.717856,0.104428,-0.168045,3.070619,0.817481,-0.622489,2.772035,-0.806965,1.848451,-1.90195,-0.013726,-0.402608,-1.545449,0.415444,0.470238,-0.158646,1.309229,-0.541022,-0.512166,0.169851,rejected
0.484419,0.272873,1.788966,-0.609102,-1.522152,-0.346844,-0.259789,-0.808334,0.293955,0.105593,-0.929874,-0.674757,-0.121272,0.280226,1.171416,1.101647,1.848108,-0.926161,0.130579,0.056461,0.131886,-0.019605,0.610737,-0.744008,1.403376,0.894627,-0.193942,0.502519,-0.710731,rejected
0.827701,0.222466,1.335842,-0.578329,-1.628191,0.398089,-0.01235,-0.561388,-0.043473,0.972144,-0.492177,1.879032,-0.290382,0.656425,1.209978,0.286001,-1.218158,-1.099997,0.133043,0.062516,0.368874,1.166877,-0.266751,-0.031731,-0.224712,-0.312658,0.027821,0.35613,-0.892144,rejected
0.991637,0.047687,0.451719,-0.179719,0.132959,1.038521,0.664847,0.76301,-0.201835,1.476948,-0.861417,-0.337311,-1.492175,-0.596959,0.329972,-0.852588,-1.768837,-0.485129,-1.386506,-2.21676,0.121804,-0.518571,2.970084,0.538435,1.30319,0.945339,-0.421437,-0.099194,-0.471808,rejected
0.020724,0.679829,-0.927554,-5.421668,-0.185591,-1.062192,0.883472,0.260941,-0.138352,0.376442,-0.037632,-0.152475,-0.129807,-0.147494,-0.126601,0.035543,-0.165548,-0.403349,0.066167,0.055813,0.045066,0.136048,0.226345,-0.570372,0.554783,-0.118263,-0.053798,0.172936,-0.141164,rejected
-4.292841,-0.473517,-0.727268,-1.925587,0.182707,-0.809579,0.664964,0.014321,-0.05709,0.487372,-0.178017,-0.391316,1.043508,1.364719,0.626032,-2.615533,0.369252,0.946744,-0.084322,0.400933,-0.151548,-0.524458,-0.562001,0.331472,0.381061,-0.178595,-0.412984,-0.130703,-0.197289,rejected
0.888785,0.001245,1.277566,-0.080369,-1.638041,-0.256221,-0.032453,-0.379959,0.210022,-0.254971,-1.526571,-1.001305,-0.684664,0.289166,1.604599,1.027558,0.862939,-0.846971,1.027401,0.492732,0.176709,0.189752,1.738684,-0.1416,0.942691,0.377847,0.049033,0.174282,-0.723694,rejected
0.757988,-0.062669,0.395647,0.141902,-0.752336,1.267335,1.71023,-2.617584,-8.786254,-1.505537,1.229014,-0.518553,-1.159428,-0.016514,-0.251781,0.059856,-0.465038,0.077732,0.636267,0.578271,1.973987,-0.201323,0.08723,2.14663,0.606159,0.550798,1.132129,-4.600572,-2.335333,rejected
-3.715357,-0.399728,0.794647,0.984071,0.570268,-0.816003,-0.156865,0.685313,-0.196982,-0.73216,-1.352873,-0.281649,-0.794706,-0.456783,0.38355,-0.84421,-1.977181,-0.547617,-1.950305,-2.332644,-0.223194,0.897894,0.824172,0.203011,0.725139,0.0426,-0.224739,-0.387223,-0.313447,rejected
0.482678,0.211235,1.492795,-0.468915,-1.346283,-0.903301,-0.549419,-1.257711,0.252933,-0.429442,-0.562302,1.277596,1.165328,-1.212207,-2.013195,-0.175172,0.997313,0.279038,0.073109,-0.973638,-0.139382,-0.79777,-0.357655,1.095987,-0.640896,0.254998,0.162085,0.311916,-0.554616,rejected
0.435094,0.228161,1.709515,-0.260357,-1.041474,-0.578407,-0.224111,-1.145245,0.175891,-0.540739,-1.174149,0.829357,1.182308,-1.145033,-1.713387,-0.288146,-0.213694,-0.372765,1.041969,-0.9055,-0.424741,-0.338089,0.242045,1.147479,-0.465007,-0.760527,0.538861,0.101837,-0.638608,rejected
0.326069,0.297621,1.67518,-0.15332,-0.227003,-0.268075,0.231333,-0.650772,-0.022683,0.222146,-0.99838,-0.897428,1.721162,1.351423,0.773631,-2.820638,-0.795632,0.516798,0.710985,0.34623,-0.121195,0.266233,-0.243029,0.184185,0.18356,-0.129359,0.166998,0.112109,-0.341793,rejected
0.693301,0.47634,0.690548,-0.711564,2.525661,2.358248,1.827644,-2.297165,1.332815,-1.99082,-0.544419,0.280878,-0.188545,0.309842,0.174142,-0.029782,-0.145309,-0.116678,0.029022,-0.064741,0.208627,0.594286,-0.124912,0.659624,-0.051641,-0.186142,-0.083356,0.323548,-0.325596,rejected
-3.589167,-0.530522,-0.134743,1.365154,-0.234312,-0.191663,0.420954,0.117451,0.199714,0.117056,-0.809398,-1.023068,-0.103861,1.828057,-2.370919,0.091789,-0.33915,-1.467871,-0.293521,0.184539,-0.319257,2.202165,-0.318681,-0.393179,-0.710658,-0.05961,0.32834,0.103397,-0.886306,rejected
-3.783902,-0.614611,0.637342,1.08418,-0.587162,-0.601999,-0.002263,-0.611668,0.370391,-0.62183,-1.355411,0.88341,0.752412,-1.386835,-1.514258,-0.236606,-0.673928,-1.055117,1.140466,-0.276762,-0.946369,-0.643305,-0.290467,1,0.003317,-0.278882,0.901407,0.373121,-0.615721,rejected
1.005233,-0.281748,-0.414715,-1.151653,-0.140693,0.365912,-0.085348,-0.590374,0.314694,0.923206,0.132359,1.867385,2.046787,-1.251422,-1.845227,-0.328595,0.970845,-0.866842,0.532994,-1.621252,-1.263877,-0.911845,0.707252,0.019155,1.401617,0.526822,0.654505,-0.354793,-0.769641,rejected
-3.775532,-0.574122,0.749208,1.067138,-0.479045,-0.624154,0.176994,-0.388657,0.231656,-0.6434,-1.57989,-1.463252,0.119046,0.241005,1.646267,1.079906,0.793799,-1.37822,0.59027,-0.042015,-0.547012,0.207741,0.194902,-0.055486,0.280086,0.039994,0.254323,-0.331373,-0.465509,rejected
0.633948,0.332615,0.949121,-0.023173,-0.542089,-0.151675,0.243057,-0.364812,0.032843,0.15843,-0.663265,-1.23454,0.31601,2.043615,-2.540136,-0.080909,-0.06236,-1.050428,-0.400008,-0.332441,-0.046641,2.4529,0.094599,-0.452389,-0.827406,-0.784545,0.166527,-0.294981,-0.879227,rejected
0.578192,0.254623,1.261058,-0.820025,-1.358246,-0.426238,-0.644643,-0.807685,0.065064,-0.304595,1.900815,0.589319,0.409147,0.09729,-0.175207,0.2494,0.097789,0.254239,0.087103,-0.592327,1.363228,0.579599,0.493594,-0.982124,0.193092,1.070472,-0.218141,0.196833,-0.312877,rejected
0.526713,0.165043,1.428635,-0.253929,-1.134674,-0.745386,-0.413516,-1.163446,0.110184,-0.667732,-1.063068,1.198904,1.458686,-1.075911,-1.727139,-0.126075,0.147282,0.084543,1.000903,-1.252209,-0.157819,-0.037892,0.409385,1.311036,-1.015088,-0.421541,0.238674,0.119825,-0.700793,rejected
0.398689,0.103993,0.717164,-0.056321,0.406099,1.168228,1.201658,-0.541572,-0.09705,2.023936,-0.4376,-1.194197,1.893222,1.346902,0.705936,-2.618329,-0.462237,0.28366,0.887988,-0.394022,-0.270487,-0.969616,0.419488,0.827862,0.164591,0.268157,0.114718,0.504696,-0.49329,rejected
0.608871,0.223009,-1.846707,-4.99153,-0.594144,-1.354219,0.761467,0.838059,-0.189501,-0.092253,0.13252,-0.035227,-0.961457,0.08467,-0.071668,0.029321,0.039626,0.432961,-0.013776,0.568916,0.244294,-0.136738,0.901744,0.174557,0.485008,-0.13995,0.271507,0.287524,-0.333908,rejected
0.77506,0.349932,0.438647,-1.303094,2.581317,1.902098,1.431119,-2.280654,1.427469,-2.147868,0.165166,0.60086,0.009997,0.342371,-0.036728,-0.217805,0.859703,0.094825,-1.06839,-0.156846,-0.073835,0.393313,-0.789794,0.101024,0.679784,-0.17248,-0.021523,-0.275707,-0.121935,rejected
1.313532,-0.19445,0.532962,-0.306561,-2.066745,0.062321,-0.214159,-0.201804,-0.120303,0.639083,-0.337203,2.221522,-0.722809,0.770079,1.315087,0.41253,-0.797677,-0.178417,0.062008,0.126805,0.834207,1.180396,0.3586,0.657441,-0.754457,-0.062576,-0.131244,0.362773,-0.939314,rejected
0.202006,2.140815,3.2732,-0.606292,2.367447,0.95331,-0.065307,0.668531,0.053447,0.11552,-0.428444,2.025974,-0.776038,0.301187,0.240969,0.255432,0.961007,-0.032462,0.873347,0.980994,0.884041,1.492722,1.577795,-0.243346,-0.222853,-0.098698,1.663703,1.083726,1.181025,rejected
0.967311,0.11799,0.782555,0.146715,0.337235,0.673173,0.5894,-1.344742,0.684336,-1.258248,-0.734386,0.688191,0.449189,0.15454,0.15314,0.169379,0.404108,0.542874,-0.120389,-0.547513,0.653789,1.540888,0.340264,0.483961,-1.576626,0.029695,0.238008,0.322962,2.438473,rejected
1.213211,-0.104222,0.884076,-0.260945,-1.854905,0.30985,0.080785,-0.147098,0.001388,0.825126,-0.567273,1.63184,-1.095132,0.587118,1.339008,0.174706,-1.380898,-0.90541,0.161063,0.706849,0.404116,0.695694,0.007353,0.411542,-0.036622,-0.261972,0.321226,0.281849,-0.801778,rejected
-4.31117,-0.191391,-1.930957,-4.305905,-0.479925,-1.24521,0.793137,0.470231,-0.110976,0.305066,0.171927,0.67469,-0.498891,-0.051274,0.015266,0.412874,0.262283,0.085245,-0.080556,0.03825,0.398221,0.296197,0.600334,-0.201653,-0.080008,0.10227,-0.507951,0.510767,-0.243255,rejected
0.962458,-0.121393,0.13103,0.389162,-0.012102,1.036717,1.089764,-0.223272,-0.077177,0.990404,1.497344,-1.582879,-0.025339,-0.08969,0.137145,0.121107,-1.140606,-0.498198,0.975956,-0.678818,0.648079,-1.37625,0.788189,0.815452,-0.44042,0.610055,0.693591,0.139083,-0.175557,rejected
0.564498,0.13852,1.392512,-1.139124,-1.420597,-0.643171,-0.739436,-1.009234,0.408522,-0.311991,-0.476681,1.903738,1.001019,-1.215685,-1.863469,-0.456045,0.551943,-0.565972,0.37716,-0.47423,-0.662755,-0.305807,0.380999,-0.227247,1.339266,-0.257206,0.51872,-0.031427,-0.674213,rejected
0.37293,0.346771,1.82864,-0.747016,-1.454978,-0.115752,-0.340094,-0.849191,0.117221,0.016734,1.793541,0.14647,-0.155068,0.092717,-0.211547,0.145334,-0.294209,-0.198887,0.1817,-0.174959,1.272722,0.098687,0.393467,-0.943574,0.879364,0.519931,0.080211,0.612987,-0.343965,rejected
0.963566,-0.034008,0.857799,-0.257965,-1.320843,-0.263636,-0.309462,-0.282993,-0.009681,-0.640111,1.275903,0.053026,-0.258593,0.147811,0.253026,0.085244,-1.13399,-0.019054,1.05174,-0.059896,1.187962,0.685492,1.431516,-0.484688,0.387293,0.126645,0.342236,0.089047,-0.403597,rejected
0.480229,0.158068,1.49099,-0.595575,-1.347684,-0.965417,-0.614561,-1.25523,0.226712,-0.501944,-0.471098,1.364975,1.240262,-1.118246,-2.004284,-0.197268,1.075038,0.329319,0.017192,-1.099547,-0.155105,-0.643186,-0.256085,1.059047,-0.509795,-0.073727,0.178812,0.152356,-0.56123,rejected
0.423629,0.348061,1.707019,-0.370812,-0.692247,-0.504799,-0.15719,-0.849295,0.057046,-0.44285,1.627865,-0.853881,0.325623,-0.010531,-0.225943,-0.002076,-0.350496,-0.174881,-0.187491,-0.45499,0.86447,-0.270826,-0.770351,-0.398307,-0.053937,0.436663,0.384905,-0.067184,0.005094,rejected
0.541227,0.256599,1.67598,-0.36928,-1.331272,-0.195287,-0.135741,-0.735725,0.159793,-0.132724,-1.455043,-0.734085,0.19108,0.368504,1.462985,1.166331,1.025695,-1.062872,1.049931,-0.201903,0.14273,0.72099,1.385385,-0.527844,0.827117,0.423385,-0.19438,0.27431,-0.829202,rejected
-3.622471,-0.543493,-0.107622,1.209196,-0.397412,-0.254154,0.320905,0.020903,0.174741,0.084455,-0.707263,-0.842002,-0.057326,1.892135,-2.361997,0.118478,-0.12414,-1.201807,-0.401414,0.057585,-0.169161,2.352329,-0.054735,-0.347317,-0.998109,-0.180422,0.129118,-0.178439,-0.831374,rejected
-4.070723,1.035904,2.318978,0.885589,1.696996,-1.227031,-0.897912,1.84768,-0.50919,0.192482,-0.566095,0.056686,-0.579762,0.341487,1.31231,1.357768,3.223092,-0.476113,0.370677,0.509439,-0.189907,-0.301531,-0.022177,-0.491566,0.054946,-0.191721,0.591109,-0.144424,-0.546516,rejected
-3.822737,-0.428298,0.948692,0.568517,0.118385,-1.064375,-0.43155,0.514974,-0.157045,-0.551927,-0.592779,0.105635,-1.049854,-0.303604,0.075677,-0.823446,-0.804843,-0.000539,-3.000543,-2.431051,0.030549,0.443828,0.444482,0.112379,1.189941,-0.050846,-0.439234,-0.126033,-0.305643,rejected
0.650993,0.307435,1.175532,-0.330878,-1.083736,-0.13018,-0.355631,-0.72669,0.034457,-0.366797,1.101051,0.264576,0.573833,-0.120945,0.104976,0.336292,-0.958596,-0.075722,1.15989,-0.446255,1.365425,0.947524,0.967625,-0.671013,-0.760465,1.626875,-0.234773,-0.009303,-0.272686,rejected
0.852754,0.010222,1.14444,-0.118996,-1.495203,-0.095178,-0.164095,-0.326383,-0.021635,-0.423478,1.255905,-0.059258,-0.577286,0.20192,0.195796,0.150189,-1.209491,-0.060845,1.13546,0.036901,1.353416,0.451986,1.442119,-0.274711,0.57501,-0.051585,0.373452,0.668297,-0.531076,rejected
0.192986,1.922197,2.598421,-0.090191,3.146003,0.893997,0.296083,1.782695,-0.986975,2.61863,-0.231248,0.252217,2.002204,0.95964,-0.40068,2.879598,-0.935082,1.395748,-0.100771,0.960505,-0.445436,-1.551361,1.376904,0.318399,-0.173271,-0.725069,0.481423,-0.221909,-0.118719,rejected
-4.163639,-0.254346,-2.176703,-3.919905,0.794906,-1.650103,1.062984,0.731318,-0.140063,-0.315076,-0.0616,-0.650292,0.099427,-0.150434,0.041463,0.041896,-0.239758,-0.57539,-0.361026,-0.137407,-0.618774,-0.08439,-1.029533,-0.063589,0.091834,-0.517184,0.412173,-0.152757,0.041111,rejected
0.841946,0.190499,1.053147,0.102254,-0.067162,-0.852513,-0.055738,-0.445836,0.28866,-0.5919,-1.332609,-1.876171,0.790225,-0.053889,1.183765,0.905392,1.431145,-1.40965,-0.003185,-0.16058,-0.77153,-0.377458,-1.321392,-0.458683,0.805018,1.69667,0.52324,-0.001839,-0.407722,rejected
0.735912,0.257446,0.608548,-0.197958,-0.86052,-0.537131,-0.147718,-0.484699,0.113751,0.251398,-0.073742,-0.652238,0.42822,1.912648,-2.85106,0.127592,1.293927,-0.195164,-1.343243,-0.462548,0.398222,2.081189,-0.491387,-0.351588,-1.453174,0.787423,-0.388468,-0.237815,-0.724364,rejected
0.636709,0.204376,1.369041,-0.691018,-0.90072,-0.29305,-0.348269,-0.835978,0.4324,-0.398264,-1.361283,1.288192,1.112328,-1.495498,-1.546492,-0.551532,-0.832151,-1.357385,1.474551,-0.104036,-1.041499,-0.067549,0.621313,-0.19197,0.96882,-0.001188,0.84583,-0.415159,-0.57277,rejected
-3.535305,-0.973309,-1.436571,0.584493,1.762802,-0.165584,-1.247304,-2.244322,0.092857,2.68349,0.511586,-0.520084,-0.269808,0.030561,0.004863,0.093511,0.252516,-0.807193,-0.728333,-0.358768,-0.143013,-1.227937,-0.050795,0.344305,0.213782,0.07521,0.296904,0.393378,-0.1395,rejected
0.70198,0.192968,0.3054,-1.314702,0.81797,2.198721,1.286767,-1.490366,0.944503,0.931099,0.408861,0.756962,0.313556,0.119549,0.062179,-0.123963,0.826368,-0.70358,-0.857235,-0.300275,-0.043096,0.097427,1.070502,-0.144971,1.058076,1.117594,1.259754,0.370708,1.53361,rejected
0.548513,0.225535,1.512456,-0.97178,-1.259162,-0.466717,-0.528027,-0.981034,0.531262,-0.146904,-0.75558,1.497715,0.790656,-1.510572,-1.851172,-0.549993,0.166356,-0.984056,0.504057,0.029049,-0.869288,-0.729878,0.038289,-0.302063,1.331499,0.387413,0.679774,-0.136411,-0.489657,rejected
1.942298,-0.747232,-1.464962,-0.072561,-0.98044,1.136492,0.526417,0.523912,-0.130144,1.659496,0.29408,1.904175,-0.534216,0.882887,1.212244,0.378563,-0.541516,-0.208296,0.14322,-0.016063,0.042008,0.009249,1.081235,1.327609,-0.659471,0.89461,0.61347,-0.303418,-1.100945,rejected
0.871813,0.199655,1.379664,0.011685,-0.508822,-1.013889,-0.426334,0.433424,-0.244037,-0.457123,-0.768217,-0.334764,-1.490062,-0.434995,-0.034381,-0.830385,-0.638332,0.860507,-2.857796,-2.157692,0.72284,-0.085212,0.885078,0.909147,0.273161,0.906488,-0.645485,0.093316,-0.249536,rejected
0.038846,0.677268,-1.08629,-5.278767,-0.641059,-1.152787,0.704108,0.087784,-0.229576,0.439263,0.077933,0.381115,-0.028107,-0.086125,-0.198367,0.400891,0.439999,0.475533,0.044453,-0.326056,0.782006,0.329865,0.618146,-0.029338,-0.67967,0.68616,-0.737382,0.559506,-0.247355,rejected
0.411698,0.285981,1.70024,-0.904928,-1.442984,-0.250654,-0.478735,-0.842878,0.074544,-0.138003,1.923058,0.336415,0.044005,0.202946,-0.190033,0.134687,-0.126933,-0.048218,0.0876,-0.406105,1.260923,0.36778,0.537088,-1.019832,0.889222,0.224189,0.035458,0.36802,-0.355947,rejected
0.102075,0.42017,2.113028,-0.443463,-0.851006,-0.302921,0.14034,-0.94973,0.098922,0.668962,-0.420724,-0.759563,1.105088,1.30071,0.453721,-2.803412,0.212043,0.977023,-0.292405,0.660254,0.229014,-0.617253,-0.645675,0.192908,0.304803,0.256626,-0.153638,0.42637,-0.197511,rejected
